"operator","inout_travelling","network_type","rating","calldrop_category","latitude","longitude","state_name"
"BSNL","Indoor","Unknown","3","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","1","Poor Voice Quality","28.7428364","77.072096","Delhi"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Travelling","Unknown","2","Call Dropped","19.34662156","73.21269977","Maharashtra"
"RJio","Outdoor","Unknown","5","Satisfactory","-1","-1","NA"
"VI","Travelling","4G","4","Satisfactory","19.34662156","73.21269977","Maharashtra"
"VI","Travelling","Unknown","4","Satisfactory","19.34662156","73.21269977","Maharashtra"
"VI","Travelling","Unknown","2","Poor Voice Quality","19.99458534","73.87751878","Maharashtra"
"VI","Indoor","4G","3","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.2329897","77.3993937","Madhya Pradesh"
"RJio","Indoor","4G","1","Call Dropped","28.7416133","77.0742544","Delhi"
"RJio","Indoor","4G","1","Call Dropped","28.7269139","77.0814489","Delhi"
"VI","Indoor","4G","5","Satisfactory","23.2329952","77.3993935","Madhya Pradesh"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","13.0655455","77.6502391","Karnataka"
"Airtel","Indoor","Unknown","5","Satisfactory","12.9361035","77.6946588","Karnataka"
"VI","Indoor","4G","5","Satisfactory","23.23291948","77.41096498","Madhya Pradesh"
"VI","Indoor","4G","5","Satisfactory","23.23582503","77.42772586","Madhya Pradesh"
"VI","Travelling","3G","4","Satisfactory","20.88996392","76.22509857","Maharashtra"
"RJio","Outdoor","Unknown","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","1","Poor Voice Quality","27.58105006","78.0439082","Uttar Pradesh"
"VI","Indoor","3G","4","Satisfactory","20.80730788","76.67972072","Maharashtra"
"VI","Indoor","4G","3","Poor Voice Quality","20.71918959","76.91674687","Maharashtra"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.16393294","77.44608533","Madhya Pradesh"
"RJio","Outdoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Outdoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.16393294","77.44608533","Madhya Pradesh"
"Airtel","Indoor","4G","1","Call Dropped","-1","-1","NA"
"Airtel","Indoor","2G","1","Call Dropped","-1","-1","NA"
"Airtel","Indoor","2G","1","Call Dropped","-1","-1","NA"
"Airtel","Indoor","2G","1","Call Dropped","-1","-1","NA"
"VI","Travelling","Unknown","1","Call Dropped","21.09442551","79.06929462","Maharashtra"
"VI","Travelling","Unknown","5","Satisfactory","21.09442551","79.06929462","Maharashtra"
"Airtel","Indoor","2G","1","Call Dropped","-1","-1","NA"
"VI","Travelling","4G","4","Satisfactory","21.09442551","79.06929462","Maharashtra"
"VI","Indoor","4G","3","Satisfactory","21.09442551","79.06929462","Maharashtra"
"VI","Outdoor","4G","3","Poor Voice Quality","27.58116533","78.04403512","Uttar Pradesh"
"VI","Outdoor","4G","3","Satisfactory","27.58116533","78.04403512","Uttar Pradesh"
"VI","Indoor","4G","1","Call Dropped","27.5812317","78.04390134","Uttar Pradesh"
"VI","Indoor","4G","1","Call Dropped","27.58110827","78.04402583","Uttar Pradesh"
"VI","Outdoor","4G","2","Poor Voice Quality","27.58110827","78.04402583","Uttar Pradesh"
"VI","Indoor","4G","1","Call Dropped","27.58110827","78.04402583","Uttar Pradesh"
"VI","Indoor","4G","2","Poor Voice Quality","27.59765663","78.04899162","Uttar Pradesh"
"VI","Outdoor","4G","2","Call Dropped","27.58796666","78.05034379","Uttar Pradesh"
"VI","Indoor","4G","1","Call Dropped","27.58117186","78.04394528","Uttar Pradesh"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","21.12299374","79.06769582","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.16704317","77.44277473","Madhya Pradesh"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Outdoor","Unknown","5","Satisfactory","19.07098528","72.99713414","Maharashtra"
"VI","Indoor","4G","3","Poor Voice Quality","13.0655447","77.6502393","Karnataka"
"Airtel","Indoor","4G","4","Satisfactory","12.9361034","77.6946702","Karnataka"
"Airtel","Indoor","2G","4","Satisfactory","12.93643837","77.69432538","Karnataka"
"VI","Indoor","4G","5","Satisfactory","18.4790674","74.0267116","Maharashtra"
"Airtel","Indoor","Unknown","4","Satisfactory","12.9361129","77.6946531","Karnataka"
"Airtel","Indoor","2G","1","Call Dropped","-1","-1","NA"
"Airtel","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","1","Call Dropped","-1","-1","NA"
"Airtel","Indoor","2G","2","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.23327483","77.40395746","Madhya Pradesh"
"VI","Indoor","4G","4","Satisfactory","21.14105896","79.05959233","Maharashtra"
"VI","Indoor","Unknown","5","Satisfactory","21.14105896","79.05959233","Maharashtra"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","4","Satisfactory","13.0030344","77.7117812","Karnataka"
"VI","Indoor","4G","5","Satisfactory","23.16376593","77.4460917","Madhya Pradesh"
"BSNL","Indoor","3G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"Airtel","Outdoor","4G","1","Call Dropped","-1","-1","NA"
"Airtel","Outdoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Outdoor","4G","4","Satisfactory","21.14105896","79.05959233","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","21.14105896","79.05959233","Maharashtra"
"VI","Outdoor","4G","4","Satisfactory","21.14105896","79.05959233","Maharashtra"
"VI","Indoor","3G","4","Satisfactory","21.14105896","79.05959233","Maharashtra"
"VI","Outdoor","3G","4","Satisfactory","21.14105896","79.05959233","Maharashtra"
"VI","Indoor","3G","4","Satisfactory","21.14105896","79.05959233","Maharashtra"
"VI","Indoor","3G","4","Satisfactory","21.14105896","79.05959233","Maharashtra"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.16376593","77.4460917","Madhya Pradesh"
"VI","Indoor","4G","5","Satisfactory","23.16376593","77.4460917","Madhya Pradesh"
"VI","Indoor","4G","5","Satisfactory","13.0655432","77.6502374","Karnataka"
"VI","Indoor","4G","5","Satisfactory","18.4790682","74.0267101","Maharashtra"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.16376593","77.4460917","Madhya Pradesh"
"VI","Indoor","4G","5","Satisfactory","18.4790659","74.0267068","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","23.16376593","77.4460917","Madhya Pradesh"
"Airtel","Indoor","2G","4","Satisfactory","12.9361083","77.6946553","Karnataka"
"BSNL","Indoor","3G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.16389644","77.44574955","Madhya Pradesh"
"VI","Indoor","Unknown","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","28.62464869","77.06514775","Delhi"
"RJio","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","2G","5","Satisfactory","18.479184","74.0267539","Maharashtra"
"RJio","Outdoor","4G","1","Poor Voice Quality","18.93663368","72.82737303","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","21.12288455","79.06780725","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","23.1638419","77.4461605","Madhya Pradesh"
"Airtel","Indoor","4G","1","Poor Voice Quality","21.14105741","72.76499825","Gujarat"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","4","Satisfactory","12.936127","77.6946528","Karnataka"
"VI","Indoor","4G","2","Call Dropped","21.12288455","79.06780725","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","21.12288455","79.06780725","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","21.12288455","79.06780725","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","23.16389644","77.44574955","Madhya Pradesh"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","21.13216527","79.06828327","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","23.20187098","77.42624846","Madhya Pradesh"
"VI","Indoor","4G","5","Satisfactory","23.20187098","77.42624846","Madhya Pradesh"
"Airtel","Indoor","Unknown","4","Satisfactory","12.9361194","77.6946554","Karnataka"
"RJio","Outdoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Outdoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Outdoor","3G","1","Poor Voice Quality","21.13622441","79.06050887","Maharashtra"
"VI","Outdoor","3G","4","Satisfactory","21.13622441","79.06050887","Maharashtra"
"VI","Indoor","2G","5","Satisfactory","21.13622441","79.06050887","Maharashtra"
"VI","Indoor","4G","4","Satisfactory","21.13622441","79.06050887","Maharashtra"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.20187098","77.42624846","Madhya Pradesh"
"BSNL","Indoor","3G","1","Poor Voice Quality","29.39384333","79.44118167","Uttarakhand"
"VI","Indoor","4G","5","Satisfactory","23.20187098","77.42624846","Madhya Pradesh"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"Airtel","Indoor","2G","4","Satisfactory","12.96800098","77.70478103","Karnataka"
"Airtel","Indoor","Unknown","4","Satisfactory","12.96800098","77.70478103","Karnataka"
"Airtel","Indoor","4G","4","Satisfactory","12.96800098","77.70478103","Karnataka"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","21.12323097","79.06784069","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","21.12323097","79.06784069","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","21.12323097","79.06784069","Maharashtra"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.20187098","77.42624846","Madhya Pradesh"
"VI","Indoor","4G","5","Satisfactory","23.20187098","77.42624846","Madhya Pradesh"
"VI","Indoor","4G","3","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","2","Poor Voice Quality","21.14033753","72.7783429","Gujarat"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.20187098","77.42624846","Madhya Pradesh"
"BSNL","Travelling","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Travelling","Unknown","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"Airtel","Indoor","4G","4","Satisfactory","12.93073099","77.68556151","Karnataka"
"VI","Indoor","Unknown","5","Satisfactory","21.12493504","79.0649261","Maharashtra"
"Airtel","Indoor","4G","4","Satisfactory","12.93073099","77.68556151","Karnataka"
"VI","Indoor","4G","4","Satisfactory","21.12493504","79.0649261","Maharashtra"
"Airtel","Indoor","4G","4","Satisfactory","12.93073099","77.68556151","Karnataka"
"VI","Indoor","4G","5","Satisfactory","23.20224888","77.42733291","Madhya Pradesh"
"Airtel","Indoor","2G","4","Satisfactory","12.93073099","77.68556151","Karnataka"
"Airtel","Indoor","Unknown","4","Satisfactory","12.93073099","77.68556151","Karnataka"
"VI","Indoor","Unknown","3","Satisfactory","21.12493504","79.0649261","Maharashtra"
"Airtel","Indoor","2G","5","Satisfactory","10.6443334","79.4659811","Tamil Nadu"
"RJio","Travelling","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Travelling","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","18.4790765","74.0267081","Maharashtra"
"VI","Indoor","Unknown","4","Satisfactory","28.62948963","77.22376714","Delhi"
"RJio","Outdoor","Unknown","1","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","4","Satisfactory","28.62948963","77.22376714","Delhi"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","3","Satisfactory","28.6405735","77.2295327","Delhi"
"VI","Indoor","4G","5","Satisfactory","28.6405735","77.2295327","Delhi"
"VI","Travelling","4G","1","Poor Voice Quality","28.6405735","77.2295327","Delhi"
"VI","Outdoor","4G","5","Satisfactory","28.6405735","77.2295327","Delhi"
"VI","Indoor","4G","3","Poor Voice Quality","28.6405735","77.2295327","Delhi"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"Airtel","Outdoor","2G","3","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","5","Satisfactory","28.5950519","77.0253208","Delhi"
"BSNL","Indoor","3G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","Unknown","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.1638004","77.446126","Madhya Pradesh"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","Unknown","1","Call Dropped","28.74375063","77.0760951","Delhi"
"RJio","Indoor","Unknown","1","Call Dropped","28.74375063","77.0760951","Delhi"
"RJio","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","23.17031278","77.44175465","Madhya Pradesh"
"RJio","Outdoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Outdoor","4G","4","Satisfactory","21.12320524","79.0680839","Maharashtra"
"Airtel","Indoor","4G","4","Satisfactory","13.0029796","77.7116989","Karnataka"
"Airtel","Indoor","4G","4","Satisfactory","13.0030036","77.7117628","Karnataka"
"Airtel","Indoor","4G","4","Satisfactory","13.0030524","77.7117455","Karnataka"
"Airtel","Indoor","2G","4","Satisfactory","13.0029828","77.7117216","Karnataka"
"VI","Indoor","4G","5","Satisfactory","23.3380138","85.31519723","Jharkhand"
"Airtel","Indoor","2G","4","Satisfactory","12.9361133","77.694653","Karnataka"
"BSNL","Travelling","4G","3","Satisfactory","-1","-1","NA"
"BSNL","Travelling","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","3","Satisfactory","-1","-1","NA"
"BSNL","Travelling","4G","3","Satisfactory","-1","-1","NA"
"BSNL","Travelling","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","3","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","18.51240051","73.89633031","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","18.51240051","73.89633031","Maharashtra"
"RJio","Outdoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","3G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","3G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","3G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","3G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","1","Call Dropped","28.7437939","77.07621166","Delhi"
"VI","Indoor","3G","1","Call Dropped","28.7437939","77.07621166","Delhi"
"VI","Indoor","3G","1","Call Dropped","28.74353684","77.07626536","Delhi"
"VI","Indoor","3G","1","Call Dropped","28.7437939","77.07621166","Delhi"
"VI","Indoor","3G","1","Call Dropped","28.74353684","77.07626536","Delhi"
"VI","Indoor","3G","1","Poor Voice Quality","28.74352166","77.07622992","Delhi"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","13.06572133","77.65025674","Karnataka"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"RJio","Outdoor","Unknown","5","Satisfactory","-1","-1","NA"
"RJio","Outdoor","Unknown","5","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","5","Satisfactory","-1","-1","NA"
"RJio","Outdoor","Unknown","5","Satisfactory","-1","-1","NA"
"RJio","Outdoor","Unknown","5","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","5","Satisfactory","-1","-1","NA"
"RJio","Outdoor","Unknown","5","Satisfactory","-1","-1","NA"
"RJio","Outdoor","Unknown","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","1","Call Dropped","-1","-1","NA"
"RJio","Indoor","4G","3","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Travelling","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","Unknown","4","Satisfactory","21.12302603","79.06787508","Maharashtra"
"VI","Indoor","4G","5","Satisfactory","23.2018976","77.42629867","Madhya Pradesh"
"RJio","Travelling","4G","4","Satisfactory","-1","-1","NA"
"RJio","Travelling","4G","4","Satisfactory","-1","-1","NA"
"RJio","Travelling","4G","4","Satisfactory","-1","-1","NA"
"VI","Outdoor","Unknown","4","Satisfactory","21.09757093","79.06677411","Maharashtra"
"Airtel","Indoor","Unknown","4","Satisfactory","13.00292415","77.71203695","Karnataka"
"Airtel","Indoor","4G","4","Satisfactory","13.00292415","77.71203695","Karnataka"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","2G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","3G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","3G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","3G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","3G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","3G","1","Call Dropped","-1","-1","NA"
"RJio","Travelling","4G","1","Call Dropped","-1","-1","NA"
"RJio","Travelling","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","26.274902","72.9999206","Rajasthan"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"Airtel","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","26.2749087","72.9999223","Rajasthan"
"RJio","Indoor","4G","4","Satisfactory","26.2749028","72.9999309","Rajasthan"
"RJio","Indoor","4G","4","Satisfactory","26.2749038","72.9999305","Rajasthan"
"RJio","Indoor","4G","1","Call Dropped","26.274906","72.9999418","Rajasthan"
"RJio","Indoor","4G","3","Satisfactory","26.2749033","72.9999198","Rajasthan"
"Airtel","Indoor","2G","5","Satisfactory","13.0029862","77.7116901","Karnataka"
"RJio","Indoor","4G","1","Call Dropped","28.74375063","77.0760951","Delhi"
"BSNL","Outdoor","Unknown","2","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","3","Satisfactory","-1","-1","NA"
"BSNL","Outdoor","Unknown","4","Satisfactory","-1","-1","NA"
"BSNL","Outdoor","4G","3","Satisfactory","-1","-1","NA"
"BSNL","Outdoor","4G","2","Call Dropped","-1","-1","NA"
"BSNL","Outdoor","Unknown","3","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","Unknown","1","Poor Voice Quality","24.5663379","92.3974586","Assam"
"RJio","Indoor","Unknown","4","Satisfactory","-1","-1","NA"
"RJio","Outdoor","Unknown","3","Satisfactory","-1","-1","NA"
"BSNL","Indoor","3G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","3G","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"BSNL","Indoor","Unknown","1","Call Dropped","-1","-1","NA"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","Unknown","1","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","Unknown","1","Call Dropped","24.5663393","92.3974573","Assam"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Outdoor","Unknown","1","Call Dropped","24.56630119","92.39744386","Assam"
"RJio","Outdoor","4G","3","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","4","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","3","Satisfactory","-1","-1","NA"
"Airtel","Indoor","4G","4","Satisfactory","13.003003","77.7117085","Karnataka"
"RJio","Travelling","4G","4","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","5","Satisfactory","-1","-1","NA"
"RJio","Indoor","4G","4","Satisfactory","26.2749075","72.9999268","Rajasthan"
"RJio","Indoor","4G","4","Satisfactory","26.2749052","72.9999346","Rajasthan"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","13.0655597","77.6502207","Karnataka"
"VI","Indoor","4G","1","Call Dropped","-1","-1","NA"
"VI","Indoor","4G","3","Poor Voice Quality","13.0655689","77.6501937","Karnataka"
"VI","Indoor","4G","5","Satisfactory","18.47885144","74.02675884","Maharashtra"
"VI","Outdoor","Unknown","4","Satisfactory","-1","-1","NA"
"RJio","Outdoor","Unknown","1","Poor Voice Quality","24.56540562","92.411368","Assam"
"RJio","Indoor","4G","4","Satisfactory","26.2749052","72.9999346","Rajasthan"
"RJio","Indoor","4G","1","Call Dropped","26.2749051","72.9999315","Rajasthan"
"RJio","Indoor","4G","4","Satisfactory","26.2749051","72.9999315","Rajasthan"
"RJio","Outdoor","Unknown","5","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","5","Satisfactory","-1","-1","NA"
"RJio","Outdoor","4G","5","Satisfactory","-1","-1","NA"
"BSNL","Travelling","3G","4","Satisfactory","22.65313798","88.43756173","West Bengal"
"VI","Indoor","Unknown","4","Satisfactory","21.1116709","79.02574812","Maharashtra"
"RJio","Indoor","4G","4","Satisfactory","26.2749051","72.9999315","Rajasthan"
"RJio","Indoor","4G","4","Satisfactory","26.2749032","72.9999352","Rajasthan"
"RJio","Indoor","4G","4","Satisfactory","26.2680165","73.0069069","Rajasthan"
"Airtel","Indoor","4G","4","Satisfactory","13.00032709","77.71616331","Karnataka"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"RJio","Indoor","4G","2","Poor Voice Quality","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","-1","-1","NA"
"VI","Indoor","4G","5","Satisfactory","13.0655655","77.6502108","Karnataka"
